player,team,opponent,action,xpos,ypos,evt_date,Preferred foot,game,one_touch,start_time,game_time,game_state,xG,xt_in_play,xt_set_pieces,pressure,facing_goal,pass_dist,xdest,ydest,xp,attack_type,xt_chain_value,xg_chain_value,set_piece,throw_in,next_player
Irene Dirdal,Linköping,Brommapojkarna,Challenges (won),30,97,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,636,11,0,0,0,0,0,false,0,0,0,0,Throw In,"0,004",0,false,false,Paula Gunilla Sofia Broddner Klingspor
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),33,86,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,740,13,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Ida Elisabeth Bengtsson
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),42,85,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,843,15,0,0,0,0,0,false,0,0,0,0,Open Play,"0,026","0,058",false,false,Frida Thornqvist
Vilma Koivisto,Linköping,Brommapojkarna,Challenges (won),42,73,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,973,17,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Ida Elisabeth Bengtsson
Michelle De Jongh,Linköping,Brommapojkarna,Challenges (won),42,78,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.344,23,1,0,0,0,0,false,0,0,0,0,Open Play,"0,161","0,154",false,false,Vera Louise Lillback
Emma Lennartsson,Linköping,Brommapojkarna,Challenges (won),40,76,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.343,23,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vera Louise Lillback
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),61,93,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.382,24,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Paula Gunilla Sofia Broddner Klingspor
Malin Brenn,Linköping,Brommapojkarna,Challenges (won),5,54,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.488,25,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vera Louise Lillback
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),29,42,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.544,26,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Johanna Elin Svedberg
Maria Catharina Olafsdottir Gros,Linköping,Brommapojkarna,Challenges (won),3,14,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.599,27,1,0,0,0,0,false,0,0,0,0,Open Play,"0,002",0,false,false,Tuva Eva Christina Olvestad
Irene Dirdal,Linköping,Brommapojkarna,Challenges (won),41,55,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.725,29,1,0,0,0,0,false,0,0,0,0,Open Play,"0,004",0,false,false,Vera Louise Lillback
Michelle De Jongh,Linköping,Brommapojkarna,Challenges (won),11,88,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.971,33,1,0,0,0,0,false,0,0,0,0,Corner,"0,001",0,false,false,Joanna Aalstad Bækkelund
Emma Lennartsson,Linköping,Brommapojkarna,Challenges (won),38,79,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.782,30,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Frida Thornqvist
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),37,96,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.025,34,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Frida Thornqvist
Emma Lennartsson,Linköping,Brommapojkarna,Challenges (won),58,63,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.139,36,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Frida Thornqvist
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),68,70,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.143,36,1,0,0,0,0,false,0,0,0,0,Open Play,"0,007",0,false,false,Ida Elisabeth Bengtsson
Emma Lennartsson,Linköping,Brommapojkarna,Challenges (won),9,57,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.326,39,1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Johanna Elin Svedberg
Malin Brenn,Linköping,Brommapojkarna,Challenges (won),34,69,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.496,42,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Vera Louise Lillback
Lisa Bjork,Linköping,Brommapojkarna,Challenges (won),38,88,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.797,47,-1,0,0,0,0,false,0,0,0,0,Open Play,"-0,001",0,false,false,Frida Thornqvist
Sara Eriksson,Linköping,Brommapojkarna,Challenges (won),74,4,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.063,52,-1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Johanna Elin Svedberg
Michelle De Jongh,Linköping,Brommapojkarna,Challenges (won),59,79,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.336,56,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Johanna Elin Svedberg
Lisa Bjork,Linköping,Brommapojkarna,Challenges (won),68,85,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.213,54,-1,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Paula Gunilla Sofia Broddner Klingspor
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),44,90,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.354,56,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Frida Thornqvist
Ella Lundin,Linköping,Brommapojkarna,Challenges (won),63,24,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.399,57,-2,0,0,0,0,false,0,0,0,0,Open Play,"0,024",0,false,false,Ellen Toivio
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),54,74,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.444,58,-2,0,0,0,0,false,0,0,0,0,Open Play,"0,005",0,false,false,Frida Thornqvist
Emma Lennartsson,Linköping,Brommapojkarna,Challenges (won),25,83,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.467,58,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,005",0,false,false,Vera Louise Lillback
Vilma Koivisto,Linköping,Brommapojkarna,Challenges (won),39,55,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.740,63,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Ida Elisabeth Bengtsson
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),43,92,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.975,67,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Paula Gunilla Sofia Broddner Klingspor
Lisa Bjork,Linköping,Brommapojkarna,Challenges (won),68,89,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.030,68,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,001",0,false,false,Paula Gunilla Sofia Broddner Klingspor
Emma Lennartsson,Linköping,Brommapojkarna,Challenges (won),19,64,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.228,71,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,002",0,false,false,Frida Thornqvist
Malin Brenn,Linköping,Brommapojkarna,Challenges (won),10,63,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.229,71,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,002",0,false,false,Frida Thornqvist
Ella Lundin,Linköping,Brommapojkarna,Challenges (won),47,7,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.412,74,-2,0,0,0,0,false,0,0,0,0,Throw In,"0,002",0,false,false,Tuva Eva Christina Olvestad
Ronja Maria Osman Sofi Ingberg,Linköping,Brommapojkarna,Challenges (won),47,21,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.482,75,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Johanna Elin Svedberg
Sara Eriksson,Linköping,Brommapojkarna,Challenges (won),54,20,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.545,76,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,001",0,false,false,Tuva Eva Christina Olvestad
Emma Lennartsson,Linköping,Brommapojkarna,Challenges (won),66,72,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.583,77,-2,0,0,0,0,false,0,0,0,0,Open Play,"0,003",0,false,false,Frida Thornqvist
Jonna Ann-Charlotte Andersson,Linköping,Brommapojkarna,Challenges (won),42,29,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.540,76,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Emma Agnes Charlotte Engstrom
Vilma Koivisto,Linköping,Brommapojkarna,Challenges (won),45,27,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.542,76,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,001",0,false,false,Tuva Eva Christina Olvestad
Ronja Maria Osman Sofi Ingberg,Linköping,Brommapojkarna,Challenges (won),80,98,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.593,77,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,003",0,false,false,Frida Thornqvist
Ella Lundin,Linköping,Brommapojkarna,Challenges (won),62,71,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.606,77,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,009",0,false,false,Ida Elisabeth Bengtsson
Tyra Andersson,Linköping,Brommapojkarna,Challenges (won),85,96,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.702,79,-2,0,0,0,0,false,0,0,0,0,Throw In,"0,006",0,false,false,Paula Gunilla Sofia Broddner Klingspor
Vilma Koivisto,Linköping,Brommapojkarna,Challenges (won),53,53,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.725,79,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Tuva Eva Christina Olvestad
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),54,4,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.759,80,-2,0,0,0,0,false,0,0,0,0,Open Play,"0,005",0,false,false,Emma Agnes Charlotte Engstrom
Vilma Koivisto,Linköping,Brommapojkarna,Challenges (won),64,58,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.898,82,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Ida Elisabeth Bengtsson
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),51,33,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.927,83,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Emma Agnes Charlotte Engstrom
Polly Gabrielle Doran,Linköping,Brommapojkarna,Challenges (won),62,77,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.894,82,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Paula Gunilla Sofia Broddner Klingspor
Sara Eriksson,Linköping,Brommapojkarna,Challenges (won),16,90,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,4.957,83,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Paula Gunilla Sofia Broddner Klingspor
Vilma Koivisto,Linköping,Brommapojkarna,Challenges (won),44,89,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.034,84,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,002",0,false,false,Emma Agnes Charlotte Engstrom
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),6,66,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.321,89,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Paula Gunilla Sofia Broddner Klingspor
Jonna Ann-Charlotte Andersson,Linköping,Brommapojkarna,Challenges (won),7,39,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.315,89,-2,0,0,0,0,false,0,0,0,0,Open Play,"0,144",0,false,false,Emma Agnes Charlotte Engstrom
Polly Gabrielle Doran,Linköping,Brommapojkarna,Challenges (won),17,96,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.357,90,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Frida Thornqvist
Polly Gabrielle Doran,Linköping,Brommapojkarna,Challenges (won),12,95,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.360,90,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Frida Thornqvist
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Challenges (won),17,68,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.428,91,-2,0,0,0,0,false,0,0,0,0,Open Play,"-0,001",0,false,false,Emma Agnes Charlotte Engstrom
Lisa Bjork,Linköping,Brommapojkarna,Challenges (won),33,3,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.519,92,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Tuva Eva Christina Olvestad
Tyra Andersson,Linköping,Brommapojkarna,Challenges (won),57,49,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.469,92,-2,0,0,0,0,false,0,0,0,0,Open Play,"0,006",0,false,false,Amanda Wulff
Sara Eriksson,Linköping,Brommapojkarna,Challenges (won),45,18,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.454,91,-2,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Emilia Annie Margareta Hjertberg
Tyra Andersson,Linköping,Brommapojkarna,Challenges (won),85,35,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,5.545,93,-2,0,0,0,0,false,0,0,0,0,Open Play,"0,15","0,007",false,false,Amanda Wulff
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),57,95,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3,1,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),73,100,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,50,1,0,0,0,0,0,false,0,0,0,0,Throw In,"-0,01",0,false,false,Wilma Leidhammar
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),65,89,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,60,2,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,019",0,false,false,Wilma Leidhammar
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),52,26,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,206,4,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Malin Brenn,Linköping,IFK Norrköping,Challenges (won),5,14,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,306,6,0,0,0,0,0,false,0,0,0,0,Open Play,"0,013",0,false,false,Svea Gun Monica Rehnberg
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),74,23,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,351,6,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Carrie Jones
Malin Brenn,Linköping,IFK Norrköping,Challenges (won),28,28,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,359,6,0,0,0,0,0,false,0,0,0,0,Open Play,"0,027",0,false,false,Svea Gun Monica Rehnberg
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),58,62,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,499,9,0,0,0,0,0,false,0,0,0,0,Open Play,"0,009",0,false,false,Vesna Milivojević
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),23,17,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,680,12,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Michelle De Jongh,Linköping,IFK Norrköping,Challenges (won),42,86,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,884,15,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Samantha Cary
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),82,94,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,915,16,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,005",0,false,false,Ebba Handfast
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),10,96,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,927,16,0,0,0,0,0,false,0,0,0,0,Open Play,"0,003",0,false,false,Vesna Milivojević
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),47,10,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.008,17,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Michelle De Jongh,Linköping,IFK Norrköping,Challenges (won),49,67,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.066,18,0,0,0,0,0,false,0,0,0,0,Open Play,"0,007",0,false,false,Elsa Burvall
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),25,10,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.087,19,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,005",0,false,false,Wilma Leidhammar
Malin Brenn,Linköping,IFK Norrköping,Challenges (won),15,12,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.090,19,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),3,26,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.095,19,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),57,74,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.127,19,0,0,0,0,0,false,0,0,0,0,Counter Attack,"0,031",0,false,false,Elsa Burvall
Michelle De Jongh,Linköping,IFK Norrköping,Challenges (won),65,71,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.131,19,0,0,0,0,0,false,0,0,0,0,Counter Attack,"0,031",0,false,false,Ebba Handfast
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),46,98,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.148,20,0,0,0,0,0,false,0,0,0,0,Open Play,"0,006",0,false,false,Svea Gun Monica Rehnberg
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),73,12,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.218,21,0,0,0,0,0,false,0,0,0,0,Throw In,-0,0,false,false,Carrie Jones
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),63,53,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.237,21,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,002",0,false,false,Vesna Milivojević
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),43,14,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.249,21,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),33,15,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.278,22,0,0,0,0,0,false,0,0,0,0,Open Play,"0,018",0,false,false,Elin Rombing
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),49,40,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.356,23,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elsa Burvall
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),2,11,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.455,25,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elin Rombing
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),13,48,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.586,27,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),60,27,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.650,28,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),56,19,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.677,28,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),60,22,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.678,28,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Svea Gun Monica Rehnberg
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),39,17,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.881,32,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),58,28,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.898,32,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),57,37,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.900,32,0,0,0,0,0,false,0,0,0,0,Open Play,"0,012",0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),61,80,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.961,33,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),9,83,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.983,34,0,0,0,0,0,false,0,0,0,0,Counter Attack,"0,018",0,false,false,Dana Leskinen
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),68,53,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.088,35,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Maya Aliyah Antoine
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),35,70,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.112,36,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),7,84,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.172,37,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),15,87,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.184,37,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Lisa Bjork,Linköping,IFK Norrköping,Challenges (won),22,96,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.190,37,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Samantha Cary
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),24,41,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.197,37,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Wilma Leidhammar
Michelle De Jongh,Linköping,IFK Norrköping,Challenges (won),64,64,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.203,37,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Ebba Handfast
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),52,32,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.222,38,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),25,9,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.312,39,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elin Rombing
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),27,95,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.356,40,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),35,75,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.414,41,0,0,0,0,0,false,0,0,0,0,Open Play,"0,003",0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),62,10,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.458,41,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
